claustrophobic,28
clawed,97209
clayey,19049
"(as) clear as a bell",7043
clearheaded,22768
clement,24596
clerical,5253
clever,34122
"too clever by half",32077
cliched,107125
climactic,2218
climatic,98084
clipped,21338
cliquish,105900
clitoral,99779
cloaked,106829
cloddish,94544
clogged,92656
cloistered,8135
"close to the bone",32458
"close to your chest",27153
closed-captioned,18858
closed-mouthed,15180
clotted,103168
clothed,24413
cloudless,28346
cloudy,35006
clownish,2333
cloying,13620
clubby,6046
clueless,6594
clumpy,32467
clumsy,23033
clunky,19108
cluttered,103052
coachable,38642
coarse,14470
coastal,94421
cobbled,27015
cochlear,99258
cockamamy,24128
cockeyed,23958
cocksure,31354
coeducational,2709
coequal,18901
coercive,7624
cogent,14904
cognate,31811
cognitive,855
cognizant,24366
coherent,41132
cohesive,33733
coiled,103250
coincident,40649
coincidental,8535
coital,99989
"in the cold light of day",70
"leave you cold",29322
coldhearted,32231
colicky,89702
collaborative,12882
collapsible,94431
collegiate,22538
colloquial,2192
color-blind,26279
colorectal,36937
colorfast,8666
colorless,42938
colossal,13955
comatose,19559
combative,17487
combustible,39166
comedic,8263
comely,18317
comfy,31738
comical,25934
commemorative,38590
commendable,11541
commensurate,42620
commodious,40147
commonsense,105514
communal,4124
communicable,31408
communicative,20112
companionable,24993
comparable,11338
compartmental,93569
compartmented,93570
compartmentalized,93568
compassionate,27478
compatible,16722
compelling,23466
competent,33608
complacent,34186
complaisant,11715
complementary,38612
compliant,25238
complicated,3551
complicit,34072
complimentary,35940
comprehensible,28450
compressed,103213
compressible,89803
compulsive,1142
compulsory,4139
computational,98520
computable,93716
comradely,93398
concave,34695
concealed,102740
conceited,11838
conceivable,16499
concentric,7311
conceptual,39698
concerned,6870
"as far as (someone) is concerned",42897
"as far as (something) is concerned",20675
concerted,118
conciliatory,23664
concise,27039
conclusive,4356
concordant,30973
concurrent,6147
condescending,40581
conducive,9497
conductive,94923
Confederate,8933
confidential,21995
confiding,3360
confined,11036
confining,32221
confirmable,92494
conflicting,94831
conflicted,3496
confounded,6085
confrontational,32299
congealed,103624
congenial,2017
congenital,7150
congested,12151
congratulatory,10569
congregational,6539
congressional,99014
congruent,36072
conical,11365
coniferous,92766
conjectural,92516
conjugal,12908
conniving,8880
conscientious,40314
conscious,12977
consecutive,39916
consensual,18771
consequent,19262
consequential,3950
considerate,21502
consolatory,13748
consolable,89936
consoling,96847
conspicuous,36650
conspiratorial,35383
constipated,24519
constrained,19783
constructive,16584
consular,98075
consultative,22961
consumable,20449
consummate,2207
contagious,39635
contaminated,105587
contemplative,27124
contemporaneous,464
contemptible,41949
contemptuous,16746
contentious,674
contextual,99106
contiguous,11284
continual,1367
contorted,103302
contoured,40507
contractual,17995
contradictory,1890
contraindicated,37749
contrary,31581
contrastive,95013
contributory,6358
contrite,17248
contrived,33611
controllable,91623
controversial,9300
convalescent,38209
convenient,39101
conventional,13169
convergent,94752
conversant,39434
conversational,12206
converse,30916
convex,38699
convivial,30605
convoluted,8200
convulsive,32822
coolheaded,42114
coordinated,91743
copious,19549
coppery,94152
coquettish,104487
cordless,18061
corked,2714
corking,11551
cornball,10979
corneal,100209
Cornish,8676
cornpone,28559
corny,28425
corporate,2860
corporeal,2420
corpulent,7943
correctable,94667
correctional,105639
correlative,32029
corroborative,102907
corrosive,6283
corrugated,7380
corruptible,94781
corrupt,2412
cortical,98951
cosmic,24327
cosmological,100228
costly,37112
costumed,94606
cottony,21507
counterintuitive,32242
counterproductive,23803
counterterrorist,81249
countervailing,42848
countless,26863
countrified,21573
countrywide,27158
courageous,4616
courteous,31511
courtly,14940
covert,23347
covetous,40667
cowardly,7807
cowled,94605
coy,32704
crabbed,11691
crabby,14100
crackbrained,35644
crackerjack,8448
crackers,43194
crackly,28067
crafty,13254
craggy,3703
cramped,4488
cranial,31881
crank,4045
cranky,4877
crass,37538
craven,32380
crazed,39579
creaky,33936
creamy,2307
credible,31052
creditable,20760
creditworthy,16875
credulous,7696
creepy,6871
crenellated,18848
creole,21629
crested,24749
crestfallen,29295
cretinous,105924
crinkly,92773
crippling,89723
crisp,661
crispy,4466
crocked,3288
crooked,9266
crossbred,105626
cross-curricular,14573
crosstown,37401
crosswise,1774
crotchety,23613
croupy,100200
crowning,8082
crucial,751
cruciform,30837
cruddy,19222
crude,6592
cruel,29709
crumbly,20231
crummy,8813
crunchy,41471
crushing,36078
crusted,40793
crusty,29053
cryptic,18058
crystalline,13940
crystallized,42403
cubic,38190
cubist,87055
cuckoo,5534
cuddly,41581
culinary,35410
culpable,38005
cult,18875
cultivated,8329
cumbersome,35129
cumulative,34992
cuneiform,22441
cunning,35174
curable,40410
curative,4308
curly,8868
curmudgeonly,89502
curricular,100050
curried,25364
cursed,25040
cursory,19788
curt,34826
curvaceous,16471
curvy,41615
cushioned,89785
cushy,14943
"from (the) cradle to (the) grave",32619
crafter,86867
craftsman,1793
craftsmanship,33078
craftsperson,23499
craftswoman,21520
craftiness,94368
crag,28541
cram,5705
crammer,6757
cramp,12326
crampon,17158
cranberry,17860
crane,19618
cranium,42706
crankcase,16066
crankshaft,10538
crankiness,91636
cranny,19411
crapper,90022
craps,12690
crapshoot,28723
crasher,88492
crassness,90331
crate,2554
crater,23650
cravat,35728
craving,9183
craw,15055
"stick in your craw",17019
crawdad,24550
crawfish,19875
crawler,85444
crawl,14123
crayfish,9662
crayon,17054
craze,18597
craziness,94218
"crazy bone",4898
"crazy golf",33147
creamer,2322
creamery,13994
creaminess,96168
crease,7977
creationism,31402
creativity,4306
creator,11140
"crèche",36152
cred,41625
credence,5432
credential,2670
credibility,21160
"credibility gap",35262
"on the credit side",17045
creditor,17620
creditworthiness,91550
credo,18350
credulity,25226
credulousness,95825
creed,16867
creek,17312
creel,23960
creep,21279
creeper,1214
creepiness,102691
creepy-crawly,82124
cremation,107830
crematorium,37350
crematory,37239
"the crème de la crème",15637
Creole,7042
creosote,34854
crepe,34223
crescendo,29564
crescent,41595
cress,14743
crest,9554
cretin,34615
"Creutzfeldt-Jakob disease",7444
crevasse,25379
crevice,34765
crewman,32111
crib,27584
cribbage,11944
crick,4647
cricket,14822
"not cricket",16935
cricketer,9265
criminality,102203
criminalisation,108216
criminology,14588
criminologist,86857
crimp,18258
"put a crimp in",25540
crimson,18719
crinkle,4606
cripple,2388
crisis,20133
crispness,95859
crispiness,96119
crisscross,20152
criterion,15157
critic,22005
criticism,7055
critique,20475
critter,21362
croc,37737
crochet,26990
crock,3663
crockery,12828
crocodile,4594
crocus,33029
croft,29815
crofter,15497
croissant,10395
crone,6361
crony,17077
cronyism,34212
crook,5200
crookedness,95548
crooner,12545
cropland,2597
cropper,84551
croquet,4019
croquette,42899
crossbar,16752
crossbow,6543
crosscurrent,12937
crossfire,34087
crosshair,43142
crossover,3573
crosspiece,6527
crossroad,17229
crosswalk,15076
crosswind,36507
crotch,29523
crotchet,2337
croup,41319
croupier,26478
crouton,15756
crow,239
"as the crow flies",7253
crowbar,22764
crown,3232
"crown colony",28672
"crown princess",15575
crucible,35836
crucifix,3636
crucifixion,10983
crud,911
crudeness,90563
"crudités",26935
crudity,15747
cruelty,30955
cruet,25101
cruise,27041
cruiser,38292
cruller,13857
crumb,20020
crumble,18233
crumpet,4032
crunch,7131
crusade,3174
crusader,84738
crusher,87758
crush,7101
crust,35693
"earn a/your crust",9600
crustacean,35844
crutch,38033
"a far cry from",38483
crybaby,9366
cryogenics,4715
cryonics,5117
crypt,41415
cryptogram,32252
cryptography,37216
cryptographer,87059
crystal,3341
crystallization,102629
crystallisation,83009
"CT scan",6320
cub,34925
cubby,32775
cubbyhole,38701
cube,19829
cubicle,24127
Cubism,19909
"Cub Scout",35706
cuckold,4035
cucumber,36802
cud,40743
cudgel,8301
"pick/take up the cudgels for",36862
cue,3676
"take a/your cue from",25222
cuff,7137
cuisine,7578
culmination,992
culottes,22458
culpability,102199
culprit,8288
cultivation,99662
cultivator,41166
culvert,10028
cumin,28855
cummerbund,29902
cumulus,32716
cunnilingus,28585
"in the cup of your hand",711
"not your cup of tea",31777
cupboard,28426
cupcake,28665
cupful,14674
cupid,35895
cupidity,28571
cupola,31225
cuppa,4726
cur,9096
curate,31236
"curate's egg",32719
curator,35667
curb,2529
curbside,32510
curd,31296
cure,5110
curfew,12613
curio,16689
curiosity,7032
curl,2248
curler,30678
curlew,4617
curlicue,39803
curling,21753
curmudgeon,38704
currant,19465
curriculum,8576
curry,3762
curse,553
cursive,10169
cursor,8967
curtness,95901
curtailment,97340
"be curtains for",27842
curtsy,39823
curvature,22182
"ahead of the curve",30734
curveball,15877
cushion,5123
cushioning,12919
cusp,19912
cuspidor,8310
cussword,1357
custard,3250
custodian,26347
custody,32310
cutback,41229
cuteness,91241
cuticle,2728
cutie,35051
cutlass,25854
cutlery,5406
cutlet,7898
cutoff,17932
cutout,29999
cutter,6946
"cutting edge",42158
"on the cutting-room floor",36549
cutup,28841
cyan,31597
cyanide,15887
"cybercafé",5370
cybernetics,39959
cyberpunk,22320
cyberspace,26943
cyborg,5148
cyclamen,10915
cyclist,87023
cyclone,9413
Cyclops,11603
cygnet,36864
cylinder,11260
cymbal,12260
cynic,21872
cynicism,38144
cynosure,6820
cypress,26994
cyst,11051
cystitis,10232
cytology,5230
cytologist,87018
czar,12284
czarina,42386
dab,3546
dabbler,87033
dacha,35257
dachshund,11549
daemon,5315
daffodil,3657
daftness,112023
dagger,8397
"look/shoot/stare daggers at",13090
dago,8515
daguerreotype,28600
dahlia,16542
daintiness,90396
daiquiri,15292
dairy,9087
dairying,23503
dairymaid,18751
dairyman,21267
dais,26539
daisy,33741
"be pushing up daisies",4535
"Dalai Lama",5084
dale,10125
dalliance,7538
dalmatian,20199
dam,7155
damask,39640
dame,12798
damp,1054
dampener,38585
"put a dampener on",3208
damper,8974
"put a damper on",28048
damsel,16598
dancer,86993
dandelion,13765
dander,103977
"get someone's dander up",28898
dandruff,9571
dandy,19845
Dane,42945
"danger pay",4599
Danish,13323
daredevil,31884
darkroom,21536
darling,6699
darn,4627
dart,9708
dartboard,10148
Darwinism,378
dash,16879
dashboard,2807
database,13871
datebook,7758
dative,14802
datum,38382
daub,14130
dauntlessness,95658
dawdler,86985
dawn,8735
"carry/win the day",20086
"day in, day out",33870
"from day to day",11383
"from one day to the next",13393
"give (someone) the time of day",22268
"in this day and age",36113
"it is not every day",7549
"take each day as it comes",29525
daybed,8506
daybreak,4229
daydream,33022
daydreamer,86990
daylight,9674
daylily,34656
daypack,2034
dayroom,20246
daytime,9695
daze,36211
DDT,20416
deacon,34217
deaconess,14834
deadness,95329
deadbeat,5560
deadline,10402
deadlock,5827
deadliness,90776
deadpan,2914
"dead presidents",41539
deadwood,17254
deafness,110772
deaf-mute,80418
dealership,13206
dean,3682
deanship,106414
dearth,39461
"be the death of",18576
"like death warmed over",2151
deathbed,113455
deathwatch,12070
deb,25625
debacle,41064
debarment,108087
debasement,107223
debate,7830
debater,86982
debauchery,16832
debilitation,105061
debility,29396
debit,14962
"on the debit side",38525
debris,38953
"in someone's debt",40951
"owe a debt of gratitude/thanks to",37144
debtor,26663
debut,939
debutante,4985
decade,37903
decadence,31949
decaf,14817
decal,39406
decanter,11160
decapitation,103915
decathlon,14869
decay,11380
decease,40331
decedent,2847
deceit,14313
deceitfulness,95545
deceiver,86953
deceleration,96982
decency,4441
decentralization,99682
decentralisation,110314
deception,5223
decibel,23028
decider,39119
decimal,7454
decimation,103858
decipherment,106629
decisiveness,90845
deck,21582
deckhand,33786
decking,18232
declamation,104687
declaration,20665
declassification,108233
decoder,38748
"décolletage",14398
decolonization,40762
decomposition,94963
decompression,106623
decongestant,31270
deconstruction,7403
decontamination,107925
decor,31222
decoration,28275
decorator,11937
decorum,15057
decoy,14442
decree,157
decrepitude,10306
decriminalisation,108215
dedication,8744
deductible,20229
deduction,4226
deed,15169
deejay,20716
deepness,94333
deer,7305
"deer tick",12166
DEET,2377
defacement,107404
defamation,40584
default,1179
defaulter,86960
"go down to defeat",18826
defeatism,10348
defeatist,86969
defecation,99591
defect,16938
defection,103630
defector,87118
defender,110856
defendant,25578
defenseman,26222
defensiveness,90360
"on/onto the defensive",4830
deference,11865
deferment,731
deferral,6135
defiance,27632
defibrillator,16126
deficiency,24509
deficit,31686
defilement,110509
defile,30089
deflation,25620
deflector,87932
deflection,21348
defoliant,29065
defoliation,99602
deforestation,15754
deformation,105153
deformity,28738
defroster,10496
deftness,94251
degeneration,99605
degeneracy,90299
degenerate,3732
degradation,30501
dehumanisation,107221
dehumidifier,28789
dehydration,99606
deification,88921
deity,26723
dejection,8986
delectation,2760
delegate,6460
delegation,4163
deletion,99262
deli,38803
deliberation,17126
delicacy,12570
delicates,20539
delicatessen,26186
deliciousness,95169
delineation,87926
delinquency,23477
delinquent,3132
delirium,4284
deliverable,87924
deliverer,84887
deliverance,12719
deliveryman,20946
dell,4098
delta,39126
deltoid,19457
deluge,3478
delusion,36219
demagogue,40611
demagogy,81856
demarcation,102517
demeanor,16468
dementia,219
"demerara sugar",39712
demerit,4992
demigod,24659
demise,23834
demitasse,8864
demo,34399
demobilisation,108110
democracy,2383
democrat,6112
democratisation,110309
demographic,11421
demography,455
demographer,87138
demolition,19497
demon,16125
"the demon drink",4859
demonstration,20548
demonstrative,3005
demonstrator,22845
demoralization,102773
demotion,104087
demur,25228
demureness,90807
demurral,27351
den,4305
denial,13530
denigration,98061
denim,25783
denizen,19083
denomination,7022
denominator,35485
denotation,2595
denouement,2403
denseness,94226
density,27947
dent,26048
dentist,20148
dentistry,18471
denture,16479
denunciation,38541
"Denver boot",35619
deodorant,42327
departure,9890
dependability,91544
dependence,3154
dependency,10051
depiction,87927
depilatory,35288
depletion,102431
deployment,108254
depopulation,110391
deportation,103975
deportee,88293
deportment,27622
depositor,87150
deposition,24718
depository,42851
depot,12118
depravity,32042
deprecation,106363
depreciation,11478
depredation,23316
depressant,22521
deprivation,302
"out of your depth",24358
deputation,29988
deputy,9872
derailment,104937
derailleur,24259
derangement,105588
derby,1381
deregulation,109125
derelict,25202
dereliction,18869
derision,17570
derivation,6517
derivative,5542
dermatitis,13970
dermatology,29415
dermatologist,87148
derogation,98064
derrick,14017
derriere,34331
dervish,28046
desalination,99626
descant,21493
descendant,32030
descent,21207
description,2453
desecration,108973
desegregation,110067
desensitization,99630
"be/get carried away",3744
"carry all/everything before you",12483
"carry over",28312
"carry through",1192
carve,13277
"cast about/around for",6953
castigate,15728
castrate,35137
"catch up",28598
categorize,22972
cater,40916
caterwaul,7989
caulk,10954
cauterize,35499
cavil,10037
cavort,510
cease,2684
cede,39331
centralize,29102
certify,31967
chafe,1369
"champing at the bit",24936
"chance your arm",13291
charbroil,3585
chasten,17525
chastise,12257
cheapen,21489
"check into",2925
"check off on",13615
"check out",3202
cheep,40521
cherish,19046
chide,11758
chirp,33478
chirrup,16175
chivvy,5172
chlorinate,14522
chomp,5992
"chomping at the bit",20335
choreograph,5241
chortle,36850
christen,9796
chuckle,29957
chug,8180
chugalug,1622
circulate,13250
circumcise,12486
circumnavigate,29801
circumscribe,18175
circumvent,18932
cite,37280
civilize,42990
clack,29765
clamber,36016
clang,15759
clank,35158
clarify,32677
classify,10804
clatter,12963
"clean out",6889
"clean up",2275
cleanse,33790
"clear up",6364
cleave,10668
clench,4556
cling,12047
clomp,14038
clothe,10898
coagulate,6774
coalesce,29181
coarsen,5405
coax,42071
coddle,29760
codify,18795
coerce,35637
coexist,19770
cogitate,29143
cohabit,26136
cohere,20769
coif,3113
coincide,16170
collaborate,26038
collate,5120
collide,35162
collocate,2039
collude,12392
colonize,2481
"as…as they come",41381
"come across",32321
"come a long way",3507
"come around",38387
"come in/into bloom",38231
"come into your own",14530
"come in/into view/sight",22863
"come out",6804
"come to think of it",9379
commandeer,42028
commemorate,31519
commence,6996
commend,23850
commentate,39333
commercialize,4886
commingle,58
commiserate,21653
"commit (something) to memory",41600
"commit (something) to paper/writing",14825
commodify,6485
"compare apples and/to/with apples",26814
"compare apples and/to/with oranges",22334
compartmentalize,10464
compel,1286
compensate,23831
compile,11491
complicate,7745
comply,13239
"comport yourself",1777
comprehend,5781
comprise,23511
compute,11469
computerize,17927
conceal,31359
concede,21568
conceive,41225
conceptualize,38894
conciliate,25870
concoct,40952
concur,26594
concuss,33523
condemn,63
condense,31636
condescend,20435
"be conditioned on/upon",109
condone,21201
confer,32594
confess,32910
confide,24734
configure,5874
confine,30685
confiscate,18929
conform,12673
confound,5804
confront,3179
congeal,40909
congratulate,33189
congregate,13517
conjoin,43073
conjugate,41345
conjure,10505
"a name to conjure with",14386
"conk out",11606
connive,28758
connote,9884
conquer,7105
consecrate,19445
"consecrate yourself",5486
consign,12871
consolidate,40010
conspire,39253
constitute,8811
constrain,15421
constrict,20767
construe,12105
contaminate,39594
contemplate,4756
contend,37377
contextualize,16785
contort,26431
contradict,22113
contravene,26185
contribute,42419
contrive,21157
controvert,90
convalesce,21888
convene,30131
converge,38524
convey,23159
convoke,2497
convulse,1621
coo,3987
"cook someone's goose",7017
"cool your heels",5980
cooperate,3936
"cop an attitude",13006
"cop hold of",27498
copulate,11083
copyedit,109219
corroborate,8030
corrode,24021
cosign,42749
cosset,27316
"count toward/towards",12371
counteract,9763
counterbalance,22157
countermand,41222
countersign,24456
"have (got) someone or something covered",6189
covet,19253
cower,40585
crackle,36276
crave,6719
"make your skin/flesh crawl",18619
creak,16445
"make your skin/flesh creep",11485
cremate,19784
criminalize,11238
cringe,28054
criticize,2675
croak,3890
croon,13525
"cross someone's face",30358
"cross someone's mind",28915
crossbreed,18728
crosshatch,36637
crouch,11110
"to crown it all",13154
crucify,10637
crumple,11455
"cry over spilled milk",17905
"for crying out loud",35018
crystallize,30331
cuddle,6629
cull,35740
culminate,6424
cultivate,438
curdle,1488
"curl your lip",29247
curtail,16363
cuss,11789
customize,20239
"cut a check",22729
"cut a tooth",498
"cut back",28479
"cut off",5398
"cut out",8825
"cut (someone) dead",15243
"cut up",477
dabble,38638
dally,37756
dampen,6599
"dance to someone's tune",3462
dandle,40994
dang,17852
dangle,6068
"leave someone dangling",12532
darken,33871
"darken someone's door/doors",30656
"dart a glance/look at",24031
daunt,18446
dawdle,18385
dazzle,15387
deactivate,23713
deaden,37762
deadhead,38166
deafen,28894
debar,12069
debark,36882
debase,26593
debilitate,35231
debone,12645
debrief,14934
debug,13783
debunk,9203
decamp,32436
decant,19148
decapitate,27638
deceive,3431
decelerate,9136
decentralize,20842
decimate,1080
decipher,37968
declaim,37022
declassify,17435
declaw,37484
decode,6194
decommission,6211
decompose,628
decompress,36114
deconstruct,87772
decontaminate,15127
decorate,29256
decriminalize,21296
decry,30213
deduce,41044
deduct,8185
deem,13565
deepen,29160
deface,20464
defame,8568
defecate,21310
defer,11237
deflate,4975
deflect,16337
deflower,42207
defog,15670
defoliate,15260
deform,17885
defrag,39248
defragment,40980
defraud,3475
defray,695
defrock,8683
defrost,25612
defuse,20009
defy,41231
degrade,40802
dehumanize,23296
dehydrate,8629
deice,12926
deify,37728
deign,39893
delete,30412
deliberate,9916
delimit,42304
delineate,13735
delist,9199
"deliver yourself of",8786
delouse,28549
delude,38606
delve,42415
demarcate,33223
demean,17821
demilitarize,5481
demist,4043
demob,9094
demobilize,22807
democratize,37979
demolish,15566
demonstrate,22084
demoralize,32772
demote,15663
demystify,28592
denationalize,10101
denigrate,31890
denote,13579
denounce,22818
denude,12436
deny,7550
deodorize,17589
depart,5054
departmentalize,23547
depict,5010
deplane,18017
deplete,23849
deplore,910
deploy,4385
depoliticize,3205
depopulate,27772
deport,40628
depose,5118
deprecate,19474
depreciate,16065
deprive,84638
depute,23918
deputize,25764
derail,26772
deregulate,32297
deride,20151
derive,12561
derogate,3686
desalinate,41917
descale,30161
descend,1720
desecrate,3183
desegregate,4122
deselect,1459
desensitize,2852
designate,4685
"leave much to be desired",1328
desist,34530
desertion,103633
deserter,15433
desertification,19643
desiccation,18192
desideratum,35100
designation,98
designee,42601
desirability,91254
desktop,1704
desolation,8875
despair,40732
desperado,11685
desperation,6791
despoiler,88837
despondence,82809
despot,34018
despotism,2514
dessert,701
dessertspoon,30491
dessertspoonful,10480
destabilization,105129
destabilisation,108112
destination,28192
destiny,18197
destitution,110479
destroyer,21173
destructiveness,96227
detachment,6100
detainment,102249
detainee,24072
detection,20385
detective,3289
detector,36107
"détente",8089
detention,16874
"detention center",18663
detergent,16677
deterioration,790
determinant,42281
determination,39695
determiner,30513
determinism,30934
determinist,88131
deterrence,5740
deterrent,6015
dethronement,104029
detonation,104976
detonator,41355
detour,1264
detox,3218
detoxification,106100
detractor,22277
detriment,22757
detritus,21533
deuce,40039
"deutsche mark",27499
devaluation,107648
devastation,103752
developer,314
deviance,109027
deviant,19094
deviation,41112
"leave you to your own devices",2406
devil,8536
"better the devil you know than the devil you don't",6295
"between the devil and the deep blue sea",9234
"go to the devil",26669
"speak/talk of the devil",10068
devilment,14868
"devil's food cake",16849
deviousness,95549
devolution,27699
devotee,22552
devotion,10292
dew,38326
dewdrop,18511
"dew point",31883
dexterity,9254
dextrose,34380
dhow,10659
diabetes,27923
diabetic,7778
diacritic,28088
diadem,7653
diagnosis,21721
diagnostics,11808
diagonal,27518
diagram,147
dial,6842
dialect,25948
dialectic,7616
dialysis,13990
diameter,15741
diamond,8748
"diamond in the rough",10551
diaper,5652
diaphragm,22688
diarist,40173
diarrhea,31999
diary,39688
diaspora,40279
diatribe,11204
dibs,39575
dice,12336
"a roll of the dice",26462
dicer,87976
dichotomy,866
dickens,105935
dictate,19145
dictation,30559
dictator,36436
dictatorship,17405
diction,23984
dictionary,37624
dictum,4947
diddly,9673
"the die is cast",8862
diehard,85368
diesel,28092
dieter,4044
dietitian,19179
differential,10417
differentiation,98999
diffidence,104017
diffraction,94922
diffuseness,97022
diffusion,97020
digestibility,95312
digest,23234
digestion,15683
digger,15171
digit,31795
dignitary,13561
dignity,18463
digression,97554
dike,80783
dyke,82836
diktat,37569
dilapidation,5783
dilation,106617
dilatoriness,96966
dilemma,710
dilettante,39444
diligence,35443
dill,28853
dilution,107696
dimness,91391
dime,39512
"a dime a dozen",12432
dimension,17118
diminuendo,30413
diminution,20745
diminutiveness,97223
diminutive,1064
dimmer,36660
dimple,15154
dimwit,42052
din,24686
diner,36985
dinette,26126
dingbat,2810
dinghy,32909
dingo,15212
dinginess,110512
"dinner theater",28440
dinnertime,2359
dinnerware,39169
dinosaur,13403
dint,104160
diocese,25076
diode,42305
dioxide,39808
dioxin,19857
dip,12157
diphtheria,20764
diphthong,37003
diploma,1358
diplomacy,23710
diplomat,6383
dipper,29128
dipso,11375
dipsomaniac,34098
dipstick,36123
directness,95536
directive,170
directorate,29846
directorship,30561
directory,32734
dirge,33381
dirt,15041
dirtbag,41985
dirtiness,95982
disability,30627
disablement,110757
disadvantage,8541
disaffection,95815
disagreement,8743
disappearance,103616
disappointment,15425
disapprobation,25839
disapproval,34605
disarmament,36693
disarray,19453
disassembly,108859
disavowal,104594
disbandment,108059
disbarment,103967
disbelief,14154
disbursement,105436
discard,14112
discernment,24150
discharge,8772
disciple,18025
discipleship,106508
disciplinarian,22672
disclaimer,28458
disclosure,33127
disco,30438
discoloration,30190
discomfiture,103715
discomfort,5107
disconnection,90832
disconnectedness,111945
discontent,9649
discontentment,104158
discontinuation,108563
discontinuity,22497
discord,23929
discotheque,6808
discouragement,5678
discourse,27618
discourtesy,38499
discoverer,88055
discredit,4088
discrepancy,31709
discretion,35105
"discretion is the better part of valor",1860
discrimination,34822
discus,39425
disdain,16743
disembarkation,103563
disembowelment,105933
disenchantment,100957
disenfranchisement,108270
disengagement,103552
disentanglement,110329
disequilibrium,42728
disestablishment,108058
disfavor,17723
disfigurement,91286
disgrace,14853
disguise,7438
disgust,14963
disharmony,31509
dishcloth,39379
dishonesty,19986
dishonor,8017
dishpan,1905
"dishpan hands",39399
dishrag,24658
dishware,34862
dishwasher,23871
dishwater,29595
"(as) dull as dishwater",7233
disillusionment,100954
disincentive,37349
disinclination,8125
disinfection,106183
disinfectant,11087
disinformation,8822
disingenuousness,95543
disintegration,99331
disinterest,29628
disinterestedness,101491
disinvestment,107908
disjunction,32558
disjuncture,20765
diskette,12022
dislike,8250
dislocation,105190
disloyalty,95814
dismantlement,108858
dismantling,108856
dismay,2835
dismemberment,103224
dismissal,98348
disobedience,1478
disorganization,105426
disorientation,94616
disparagement,98068
disparity,32749
dispatch,18683
dispatcher,29259
dispensary,37945
dispensation,22836
dispenser,30755
dispersal,107723
dispersion,97039
displacement,23084
displeasure,15855
disposable,26639
disposal,1565
"at someone's disposal",32100
disposition,17703
dispossession,100858
disproportion,4447
disputant,28799
disputation,2844
dispute,5280
disqualification,91093
disquiet,2490
disquisition,12197
disregard,34188
disrepair,22256
disrepute,24938
disrespect,851
disruption,102755
dissatisfaction,33792
dissection,102322
dissembling,106805
dissemination,97019
dissension,29859
dissenter,87112
dissent,12955
dissertation,7581
disservice,32624
dissident,9659
dissidence,106349
dissimilarity,90850
dissipation,40726
dissociation,99332
dissolution,6043
dissonance,95222
"keep (someone) at a distance",6672
distaste,18416
distemper,29828
distension,107744
distention,101536
distillation,99329
distiller,39035
distillery,2535
distinctness,90888
distinction,27428
distinctiveness,90854
distortion,94794
distraction,12308
distress,1085
distribution,26413
distributor,28779
distrust,38254
disturbance,8179
disunity,6
disuse,31050
ditch,3159
"(as) dull as ditchwater",29829
dither,10312
ditto,3857
ditty,26770
ditz,11877
diuretic,13041
diva,33867
divan,33291
dive,633
diver,33083
divergence,90859
diverseness,90866
diversification,104109
diversion,3881
diversity,34633
divestiture,21339
dividend,32519
divider,6163
divination,37102
diviner,7984
diving,35912
divinity,5068
"division sign",18207
divisor,399
"divorcée",1185
divot,3292
Dixieland,9747
dizziness,111614
DNA,16279
"Doberman pinscher",40645
doc,42712
docility,95958
dock,6101
docker,17202
docket,33475
dockland,5886
dockside,20447
dockworker,15940
dockyard,39892
"just what the doctor ordered",20200
doctorate,9757
doctrine,38366
docudrama,33351
documentary,21590
documentation,15342
doddle,19250
dodge,3606
dodgeball,9654
"dodgem car",32603
dodger,35300
dodo,22105
doer,28023
"(as) sick as a dog",39160
"dog and pony show",37745
"every dog has his/its day",18189
"go to the dogs",30911
"let sleeping dogs lie",6609
"put on the dog",9553
"you can't teach an old dog new tricks",28917
dogcatcher,37575
dogfight,30699
doggedness,95627
doggerel,16690
doggy,27118
doghouse,20156
dogleg,18292
dogma,39061
dogmatism,101557
dogmatist,87080
dogsled,29054
dogwood,27480
doily,16442
dojo,21628
doldrums,10719
dole,24949
doll,747
dollhouse,37973
dollop,29691
dolly,4279
dolmen,9703
dolphin,9529
dolt,8731
domain,13835
dome,36818
domestication,95959
domesticity,5912
domicile,2955
dominance,94839
domination,108206
dominatrix,41396
Dominican,33094
dominion,41065
domino,35732
donation,40551
doneness,34904
donnybrook,18176
donor,12032
doobie,43007
doodad,40573
doodah,30274
"in deep doo-doo",20724
doofus,33882
doohickey,21712
doom,10197
doomsayer,12278
doomsday,36694
doomster,8781
"close the door on",31904
"close your doors",10546
"lay the blame for (something) at someone's door",9362
"show (someone) the door",4833
"show/see (someone) to the door",24753
doorbell,11411
doorframe,10492
doorjamb,15903
doorkeeper,30111
doorknob,39682
doorman,28511
doormat,13920
doornail,88111
doorpost,8146
doorstep,1269
doorstop,42248
doorway,29978
dooryard,25678
doozy,34829
dope,644
dopehead,35438
doping,18240
"doppelgänger",34686
dork,30579
dorm,32006
dormancy,102351
dormer,2870
dormitory,13081
dormouse,17235
dory,9579
dosage,18139
dose,31926
dosh,3402
dosser,4483
dossier,13755
dot,3563
dotage,26170
dot-com,83276
"double bogey",23792
"double dribble",26991
doubleheader,34819
doublespeak,20496
doubter,84603
"no doubt about it",20846
